515.0,50.80078125,240.078125,181,199,208
515.0,50.80078125,240.390625,177,195,206
515.0,48.80859375,240.703125,167,185,196
515.0,48.80859375,240.234375,170,188,197
515.0,48.80859375,240.234375,170,188,197
515.0,48.80859375,240.703125,167,185,196
515.0,46.81640625,240.546875,118,127,136
515.0,46.81640625,240.390625,184,193,202
515.0,46.81640625,240.390625,184,193,202
515.0,46.81640625,240.546875,118,127,136
515.0,44.82421875,240.703125,131,140,149
515.0,44.82421875,240.390625,190,199,208
515.0,44.82421875,240.390625,190,199,208
515.0,44.82421875,240.703125,131,140,149
515.0,42.83203125,240.703125,106,103,105
515.0,42.83203125,240.078125,81,78,80
515.0,42.83203125,240.078125,81,78,80
515.0,42.83203125,240.703125,106,103,105
515.0,40.83984375,240.546875,54,51,53
515.0,40.83984375,240.234375,43,40,42
515.0,40.83984375,240.234375,43,40,42
515.0,40.83984375,240.546875,54,51,53
515.0,38.84765625,240.703125,53,45,45
515.0,38.84765625,240.390625,47,37,37
515.0,38.84765625,240.390625,47,37,37
515.0,38.84765625,240.703125,53,45,45
515.0,36.85546875,240.546875,48,40,40
515.0,36.85546875,240.390625,54,44,44
515.0,36.85546875,240.390625,54,44,44
515.0,36.85546875,240.546875,48,40,40
515.0,34.86328125,240.546875,38,33,32
515.0,35.26171875,240.390625,59,51,51
515.0,35.26171875,240.390625,59,51,51
515.0,34.86328125,240.546875,38,33,32
515.0,33.26953125,240.703125,50,45,44
515.0,33.26953125,240.234375,80,72,72
515.0,33.26953125,240.234375,80,72,72
515.0,33.26953125,240.703125,50,45,44
515.0,31.27734375,240.546875,45,43,42
515.0,31.27734375,240.234375,82,78,77
515.0,31.27734375,240.234375,82,78,77
515.0,31.27734375,240.546875,45,43,42
515.0,29.28515625,240.703125,51,49,48
515.0,29.28515625,240.390625,85,81,80
515.0,29.28515625,240.390625,85,81,80
515.0,29.28515625,240.703125,51,49,48
515.0,27.29296875,240.546875,55,51,50
515.0,27.29296875,240.390625,89,83,84
515.0,27.29296875,240.390625,89,83,84
515.0,27.29296875,240.546875,55,51,50
515.0,25.30078125,240.703125,58,54,53
515.0,25.30078125,240.234375,90,84,85
515.0,25.30078125,240.234375,90,84,85
515.0,25.30078125,240.703125,58,54,53
