271.904296875,26.26953125,157.412109375,154,184,203
270.688476562,25.458984375,157.583007812,157,189,208
270.659179688,25.439453125,156.831054688,155,186,211
270.659179688,25.439453125,156.831054688,155,186,211
271.904296875,26.26953125,157.412109375,154,184,203
271.904296875,26.26953125,158.271484375,161,187,204
270.717773438,25.478515625,158.530273438,130,156,170
270.688476562,25.458984375,157.583007812,157,189,208
273.134765625,27.08984375,158.798828125,154,170,187
271.904296875,26.26953125,159.130859375,149,173,185
271.904296875,26.26953125,158.271484375,161,187,204
271.904296875,26.26953125,158.271484375,161,187,204
271.904296875,26.26953125,158.271484375,161,187,204
271.904296875,26.26953125,159.130859375,149,173,185
270.600585938,25.400390625,159.038085938,70,89,96
270.717773438,25.478515625,158.530273438,130,156,170
273.134765625,27.08984375,158.798828125,154,170,187
273.251953125,27.16796875,159.228515625,151,165,183
271.948242188,26.298828125,159.838867188,31,52,60
271.904296875,26.26953125,159.130859375,149,173,185
271.904296875,26.26953125,159.130859375,149,173,185
271.948242188,26.298828125,159.838867188,31,52,60
270.776367188,25.517578125,160.229492188,94,112,111
270.600585938,25.400390625,159.038085938,70,89,96
273.955078125,27.63671875,160.244140625,48,56,69
273.251953125,27.16796875,160.166015625,147,163,179
273.251953125,27.16796875,159.228515625,151,165,183
273.251953125,27.16796875,159.228515625,151,165,183
273.251953125,27.16796875,159.228515625,151,165,183
273.251953125,27.16796875,160.166015625,147,163,179
271.977539062,26.318359375,160.493164062,38,59,67
271.948242188,26.298828125,159.838867188,31,52,60
271.948242188,26.298828125,159.838867188,31,52,60
271.977539062,26.318359375,160.493164062,38,59,67
270.805664062,25.537109375,160.883789062,74,91,88
270.776367188,25.517578125,160.229492188,94,112,111
273.955078125,27.63671875,160.244140625,48,56,69
274.482421875,27.98828125,160.927734375,45,53,66
273.134765625,27.08984375,161.298828125,145,161,178
273.251953125,27.16796875,160.166015625,147,163,179
273.251953125,27.16796875,160.166015625,147,163,179
273.134765625,27.08984375,161.298828125,145,161,178
272.006835938,26.337890625,161.635742188,32,54,65
271.977539062,26.318359375,160.493164062,38,59,67
271.977539062,26.318359375,160.493164062,38,59,67
272.006835938,26.337890625,161.635742188,32,54,65
270.834960938,25.556640625,161.831054688,88,105,108
270.805664062,25.537109375,160.883789062,74,91,88
275.771484375,28.84765625,161.435546875,43,48,49
274.306640625,27.87109375,161.845703125,42,52,62
274.482421875,27.98828125,160.927734375,45,53,66
274.482421875,27.98828125,160.927734375,45,53,66
274.482421875,27.98828125,160.927734375,45,53,66
274.306640625,27.87109375,161.845703125,42,52,62
273.251953125,27.16796875,161.806640625,142,160,177
273.134765625,27.08984375,161.298828125,145,161,178
273.134765625,27.08984375,161.298828125,145,161,178
273.251953125,27.16796875,161.806640625,142,160,177
272.036132812,26.357421875,162.387695312,165,190,206
272.006835938,26.337890625,161.635742188,32,54,65
272.006835938,26.337890625,161.635742188,32,54,65
272.036132812,26.357421875,162.387695312,165,190,206
270.834960938,25.556640625,162.319335938,36,56,67
270.834960938,25.556640625,161.831054688,88,105,108
275.771484375,28.84765625,161.435546875,43,48,49
275.712890625,28.80859375,162.314453125,44,52,51
274.013671875,27.67578125,162.802734375,44,54,64
274.306640625,27.87109375,161.845703125,42,52,62
274.306640625,27.87109375,161.845703125,42,52,62
274.013671875,27.67578125,162.802734375,44,54,64
273.266601562,27.177734375,162.817382812,135,157,175
273.251953125,27.16796875,161.806640625,142,160,177
273.251953125,27.16796875,161.806640625,142,160,177
273.266601562,27.177734375,162.817382812,135,157,175
272.065429688,26.376953125,163.237304688,163,189,206
272.036132812,26.357421875,162.387695312,165,190,206
272.036132812,26.357421875,162.387695312,165,190,206
272.065429688,26.376953125,163.237304688,163,189,206
270.893554688,25.595703125,163.530273438,146,169,185
270.834960938,25.556640625,162.319335938,36,56,67
277.119140625,29.74609375,162.626953125,98,108,108
275.830078125,28.88671875,163.056640625,38,49,47
275.712890625,28.80859375,162.314453125,44,52,51
275.712890625,28.80859375,162.314453125,44,52,51
275.712890625,28.80859375,162.314453125,44,52,51
275.830078125,28.88671875,163.056640625,38,49,47
274.541015625,28.02734375,163.486328125,37,51,57
274.013671875,27.67578125,162.802734375,44,54,64
274.013671875,27.67578125,162.802734375,44,54,64
274.541015625,28.02734375,163.486328125,37,51,57
273.295898438,27.197265625,163.764648438,100,121,136
273.266601562,27.177734375,162.817382812,135,157,175
273.266601562,27.177734375,162.817382812,135,157,175
273.295898438,27.197265625,163.764648438,100,121,136
272.094726562,26.396484375,163.891601562,153,184,199
272.065429688,26.376953125,163.237304688,163,189,206
272.065429688,26.376953125,163.237304688,163,189,206
272.094726562,26.396484375,163.891601562,153,184,199
270.893554688,25.595703125,164.018554688,153,186,205
270.893554688,25.595703125,163.530273438,146,169,185
277.119140625,29.74609375,162.626953125,98,108,108
277.119140625,29.74609375,163.251953125,100,111,109
275.830078125,28.88671875,163.994140625,37,45,44
275.830078125,28.88671875,163.056640625,38,49,47
275.830078125,28.88671875,163.056640625,38,49,47
275.830078125,28.88671875,163.994140625,37,45,44
274.541015625,28.02734375,164.111328125,36,48,54
274.541015625,28.02734375,163.486328125,37,51,57
274.541015625,28.02734375,163.486328125,37,51,57
274.541015625,28.02734375,164.111328125,36,48,54
273.325195312,27.216796875,164.614257812,123,142,157
273.295898438,27.197265625,163.764648438,100,121,136
273.295898438,27.197265625,163.764648438,100,121,136
273.325195312,27.216796875,164.614257812,123,142,157
272.124023438,26.416015625,164.545898438,159,188,203
272.094726562,26.396484375,163.891601562,153,184,199
272.094726562,26.396484375,163.891601562,153,184,199
272.124023438,26.416015625,164.545898438,159,188,203
270.952148438,25.634765625,165.131835938,158,192,208
270.893554688,25.595703125,164.018554688,153,186,205
278.466796875,30.64453125,164.130859375,157,170,178
277.119140625,29.74609375,164.501953125,105,115,115
277.119140625,29.74609375,163.251953125,100,111,109
277.119140625,29.74609375,163.251953125,100,111,109
277.119140625,29.74609375,163.251953125,100,111,109
277.119140625,29.74609375,164.501953125,105,115,115
275.771484375,28.84765625,164.873046875,39,47,46
275.830078125,28.88671875,163.994140625,37,45,44
275.830078125,28.88671875,163.994140625,37,45,44
275.771484375,28.84765625,164.873046875,39,47,46
274.541015625,28.02734375,164.814453125,105,114,123
274.541015625,28.02734375,164.111328125,36,48,54
274.541015625,28.02734375,164.111328125,36,48,54
274.541015625,28.02734375,164.814453125,105,114,123
